종목코드,종목명,현재가,대비,등락률,거래대금(원),상장시가총액(원)
294630,서남,"2,945","35","1.20","1,240,416,525","77,648,809,455"
092190,서울바이오시스,"2,805","60","2.19","119,934,965","128,660,814,315"
046890,서울반도체,"7,320","200","2.81","2,557,014,825","426,795,528,000"
027040,서울전자통신,"204","-2","0.97","38,231,978","14,196,124,788"
093920,서원인텍,"5,140","50","0.98","350,514,180","95,604,000,000"
189860,서전기전,"4,230","115","2.79","525,110,581","41,025,839,400"
178320,서진시스템,"36,450","450","1.25","24,742,190,050","2,036,581,019,550"
065710,서호전기,"53,200","2,600","5.14","1,338,278,850","273,980,000,000"
458650,성우,"13,800","600","4.55","4,921,011,400","207,630,246,000"
081580,성우전자,"2,875","35","1.23","3,777,474,161","44,585,911,125"
045300,성우테크론,"3,125","100","3.31","87,486,785","32,335,515,625"
043260,성호전자,"19,590","2,750","16.33","43,593,039,380","1,389,378,102,570"
148150,세경하이테크,"5,060","270","5.64","962,411,429","179,846,659,080"
061090,세나테크놀로지,"46,400","2,600","5.94","1,480,351,800","259,172,953,600"
067770,세진티에스,"2,180","10","0.46","29,319,130","18,304,572,740"
321370,센서뷰,"3,960","195","5.18","16,028,524,218","183,894,630,480"
068940,셀피글로벌,"-","0","0.00","0","35,720,093,048"
290690,소룩스,"4,125","45","1.10","1,282,711,974","201,110,893,500"
236200,슈프리마,"43,600","1,250","2.95","3,336,406,025","316,417,102,800"
094840,슈프리마에이치큐,"6,990","210","3.10","1,245,748,950","73,198,161,600"
033170,시그네틱스,"920","83","9.92","1,348,219,645","78,870,053,480"
025320,시노펙스,"7,770","230","3.05","7,384,902,975","715,768,538,310"
429270,시지트로닉스,"4,435","110","2.54","330,611,229","28,602,339,485"
065350,신성델타테크,"78,500","5,000","6.80","19,705,492,950","2,157,489,918,000"
187270,신화콘텍,"3,810","0","0.00","835,783,216","38,648,049,450"
243840,신흥에스이씨,"6,270","130","2.12","2,712,620,695","241,760,133,450"
222800,심텍,"62,500","2,900","4.87","66,023,764,050","2,333,888,625,000"
234030,싸이닉솔루션,"10,180","540","5.60","7,809,653,055","240,298,900,000"
088280,쏘닉스,"1,763","3","0.17","42,831,732","30,511,341,870"
050890,쏠리드,"8,630","310","3.73","10,493,061,160","524,328,888,420"
177900,쓰리에이로직스,"6,180","140","2.32","394,743,430","59,234,064,000"
115530,씨엔플러스,"299","-3","0.99","67,535,275","20,320,937,000"
388210,씨엠티엑스,"138,800","15,800","12.85","28,542,208,150","1,287,049,094,400"
376290,씨유테크,"2,865","5","0.17","43,812,192","50,588,737,500"
123860,아나패스,"17,200","120","0.70","1,062,052,350","208,522,738,000"
125210,아모그린텍,"7,500","440","6.23","1,821,927,000","123,725,925,000"
357580,아모센스,"16,090","1,830","12.83","8,446,431,930","181,531,917,380"
052710,아모텍,"10,180","390","3.98","2,018,334,415","148,781,809,620"
149950,아바텍,"9,260","260","2.89","183,508,915","126,562,929,780"
036010,아비코전자,"8,750","500","6.06","1,361,551,715","116,313,172,500"
143160,아이디스,"17,860","100","0.56","675,705,565","191,394,725,400"
332370,아이디피,"5,110","70","1.39","44,083,200","67,828,739,860"
214430,아이쓰리시스템,"129,900","10,900","9.16","9,641,742,000","949,207,228,500"
368600,아이씨에이치,"1,028","28","2.80","98,551,568","18,029,419,688"
456010,아이씨티케이,"18,180","1,370","8.15","61,212,884,010","252,735,705,720"
052860,아이앤씨,"3,050","110","3.74","724,803,812","54,481,704,700"
464500,아이언디바이스,"3,635","110","3.12","1,847,989,481","50,756,461,005"
212710,아이에스티이,"10,850","930","9.38","11,197,805,170","104,409,311,300"
038880,아이에이,"148","0","0.00","347,376,908","55,606,733,900"
307180,아이엘,"4,180","265","6.77","11,444,042,980","137,867,644,200"
101390,아이엠,"-","0","0.00","0","5,510,084,184"
123010,아이윈플러스,"1,200","40","3.45","822,296,632","39,190,250,400"
059100,아이컴포넌트,"4,890","-60","1.21","90,090,130","34,576,505,400"
084850,아이티엠반도체,"10,230","-20","0.20","775,500,540","232,046,414,820"
059120,아진엑스텍,"10,610","1,100","11.57","24,542,762,250","103,432,603,560"
297570,알로이스,"1,311","24","1.86","455,981,163","45,388,416,798"
140670,알에스오토메이션,"23,050","1,250","5.73","8,600,780,250","295,958,312,000"
096610,알에프세미,"-","0","0.00","0","51,550,708,615"
061040,알에프텍,"1,659","-107","6.06","729,472,514","53,236,080,681"
148250,알엔투테크놀로지,"3,275","25","0.77","305,269,535","30,937,850,800"
459550,알트,"4,240","140","3.41","16,484,358,596","106,287,340,560"
117670,알파칩스,"16,900","790","4.90","753,829,390","112,583,439,800"
290740,액트로,"27,800","4,450","19.06","14,310,170,650","279,807,305,800"
092600,앤씨앤,"600","-7","1.15","163,668,637","15,050,110,200"
129890,앱코,"908","12","1.34","175,246,277","41,355,406,616"
102120,어보브반도체,"12,820","510","4.14","8,334,176,690","227,949,253,460"
