종목코드,종목명,현재가,대비,등락률,거래대금(원),상장시가총액(원)
000020,동화약품,"6,050","120","2.02","483,033,780","168,985,393,500"
454910,두산로보틱스,"111,000","3,800","3.54","45,148,869,600","7,195,017,780,000"
241560,두산밥캣,"64,900","7,200","12.48","55,280,450,800","6,221,058,618,500"
034020,두산에너빌리티,"91,200","5,000","5.80","417,808,549,700","58,419,176,515,200"
336260,두산퓨얼셀,"34,000","2,000","6.25","12,197,580,500","2,226,786,684,000"
016740,두올,"4,715","60","1.29","1,375,527,190","135,198,023,160"
192650,드림텍,"8,410","810","10.66","9,944,866,230","579,852,898,660"
024090,디씨엠,"11,870","40","0.34","122,533,740","135,318,000,000"
003160,디아이,"33,200","1,700","5.40","27,137,246,750","939,560,000,000"
092200,디아이씨,"10,840","280","2.65","6,898,205,495","421,552,087,960"
024900,디와이덕양,"2,140","0","0.00","447,147,062","69,689,057,200"
210540,디와이파워,"14,190","1,220","9.41","3,681,178,525","156,681,836,520"
020150,롯데에너지머티리얼즈,"41,950","5,150","13.99","27,411,660,625","2,196,731,172,850"
280360,롯데웰푸드,"118,800","-300","0.25","2,519,114,450","1,105,383,391,200"
004000,롯데정밀화학,"48,800","2,150","4.61","3,714,089,125","1,259,040,000,000"
005300,롯데칠성,"135,300","700","0.52","6,186,616,250","1,255,433,005,200"
011170,롯데케미칼,"80,800","3,500","4.53","14,378,317,450","3,456,253,855,200"
027740,마니커,"776","6","0.78","135,255,334","49,284,712,928"
001080,만호제강,"51,700","1,200","2.38","164,616,800","214,555,000,000"
090370,메타랩스,"1,735","53","3.15","336,268,622","43,209,635,415"
017180,명문제약,"1,777","46","2.66","231,992,258","60,335,287,758"
009900,명신산업,"9,200","330","3.72","1,558,855,825","482,725,223,600"
317450,명인제약,"62,400","2,100","3.48","2,040,795,550","911,040,000,000"
012690,모나리자,"2,185","40","1.86","403,280,840","79,908,192,175"
009680,모토닉,"10,260","-200","1.91","662,711,195","287,793,000,000"
009580,무림P&P,"2,370","15","0.64","87,278,995","147,812,927,880"
009200,무림페이퍼,"1,923","14","0.73","91,037,630","80,014,703,130"
033920,무학,"8,970","300","3.46","324,743,850","255,645,000,000"
008420,문배철강,"2,040","20","0.99","81,877,643","41,827,150,200"
025560,미래산업,"13,530","990","7.89","780,166,870","60,650,308,620"
002840,미원상사,"138,200","2,900","2.14","368,230,400","656,450,000,000"
268280,미원에스씨,"132,000","0","0.00","314,412,800","660,000,000,000"
134380,미원화학,"95,500","0","0.00","30,044,000","210,030,094,000"
003650,미창석유,"124,100","2,400","1.97","795,847,050","215,893,295,200"
377740,바이오노트,"5,770","60","1.05","976,760,350","588,863,396,960"
003610,방림,"5,510","110","2.04","815,215,650","221,513,890,580"
035150,백산,"13,370","600","4.70","642,605,910","274,872,051,790"
007210,벽산,"1,686","29","1.75","202,478,283","112,725,960,000"
002760,보락,"1,319","75","6.03","28,386,995,744","79,008,100,000"
003850,보령,"9,620","650","7.25","3,914,797,590","825,272,931,340"
000890,보해양조,"406","1","0.25","166,361,988","56,076,772,374"
003000,부광약품,"4,000","145","3.76","1,707,623,897","394,658,684,000"
026940,부국철강,"2,050","35","1.74","92,799,215","41,000,000,000"
011390,부산산업,"77,600","3,300","4.44","544,649,300","81,945,600,000"
005030,부산주공,"-","0","0.00","0","38,288,532,168"
006740,블루산업개발,"824","0","0.00","65,146,810","46,947,884,512"
002070,비비안,"539","-11","2.00","216,318,234","24,360,685,503"
090460,비에이치,"18,370","770","4.38","4,588,208,950","619,280,953,060"
005180,빙그레,"75,700","1,200","1.61","2,512,138,000","723,366,717,100"
003960,사조대림,"36,200","900","2.55","244,926,725","331,753,705,400"
008040,사조동아원,"1,056","-3","0.28","997,504,208","149,048,697,600"
007160,사조산업,"64,500","5,500","9.32","2,707,910,700","322,500,000,000"
014710,사조씨푸드,"9,090","900","10.99","1,614,473,740","156,516,555,870"
006090,사조오양,"8,270","-20","0.24","93,502,085","77,926,051,530"
062040,산일전기,"148,200","12,000","8.81","64,234,540,600","4,526,798,640,000"
006400,삼성SDI,"374,500","18,500","5.20","344,944,552,750","30,179,280,985,000"
006660,삼성공조,"13,580","510","3.90","820,977,385","110,355,344,120"
207940,삼성바이오로직스,"1,749,000","38,000","2.22","87,157,472,500","80,962,873,299,000"
009150,삼성전기,"307,500","24,500","8.66","410,776,672,500","22,968,311,520,000"
005930,삼성전자,"167,500","17,100","11.37","5,927,187,709,457","991,539,351,935,000"
001360,삼성제약,"1,929","141","7.89","6,452,116,446","181,638,650,391"
010140,삼성중공업,"28,650","1,250","4.56","122,737,982,226","25,212,000,000,000"
006110,삼아알미늄,"29,500","-850","2.80","7,712,804,625","434,001,522,000"
0120G0,삼양바이오팜,"102,900","13,700","15.36","19,181,266,400","765,151,023,000"
145990,삼양사,"47,650","150","0.32","1,045,221,050","491,435,844,850"
003230,삼양식품,"1,112,000","12,000","1.09","95,482,238,500","8,376,712,680,000"
002170,삼양통상,"57,000","300","0.53","262,441,700","171,000,000,000"
272550,삼양패키징,"12,310","130","1.07","186,387,570","185,492,077,860"
003720,삼영,"5,950","200","3.48","3,577,346,635","202,300,000,000"
005680,삼영전자,"11,880","680","6.07","1,756,790,930","237,600,000,000"
023000,삼원강재,"2,350","10","0.43","17,399,423","94,000,000,000"
004380,삼익THK,"-","0","0.00","0","206,172,000,000"
002450,삼익악기,"1,160","9","0.78","145,051,528","105,015,861,400"
004440,삼일씨엔에스,"6,090","260","4.46","561,613,750","77,537,557,230"
000520,삼일제약,"10,830","180","1.69","7,264,518,955","234,922,313,130"
009770,삼정펄프,"32,000","-650","1.99","154,683,450","79,999,072,000"
005500,삼진제약,"19,150","210","1.11","625,380,010","255,078,000,000"
004450,삼화왕관,"28,150","-50","0.18","37,872,150","60,645,768,850"
009470,삼화전기,"55,100","5,200","10.42","22,342,555,650","364,421,482,000"
011230,삼화전자,"2,880","70","2.49","370,375,121","55,197,460,800"
